Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Pull Up",3,0.0,6,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Pull Up",4,0.0,4,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Lat Pulldown (Cable)",1,57.0,6,0,0,"",,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Lat Pulldown (Cable)",2,57.0,8,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Lat Pulldown (Cable)",3,57.0,7,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"hinter Schultern",1,10.0,8,0,0,"",,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"hinter Schultern",2,10.0,8,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"hinter Schultern",3,10.0,8,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Bicep Curl (Barbell)",1,20.0,8,0,0,"",,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Bicep Curl (Barbell)",2,20.0,7,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Bicep Curl (Barbell)",3,20.0,4,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Bicep Curl (Barbell)",4,15.0,10,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Hammer Curl (Dumbbell)",1,25.0,4,0,0,"",,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Hammer Curl (Dumbbell)",2,20.0,8,0,0,,,
2018-08-17 15:13:47,"Pull Tag v1 2/3 #5",52min,"Hammer Curl (Dumbbell)",3,20.0,8,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Bench Press (Barbell)",1,50.0,8,0,0,"","",
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Bench Press (Barbell)",2,55.0,8,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Bench Press (Barbell)",3,55.0,5,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Bench Press (Barbell)",4,55.0,5,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Incline Bench Press (Barbell)",1,40.0,8,0,0,"",,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Incline Bench Press (Barbell)",2,40.0,8,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Incline Bench Press (Barbell)",3,40.0,4,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Overhead Press (Barbell)",1,30.0,7,0,0,"",,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Overhead Press (Barbell)",2,30.0,4,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Overhead Press (Barbell)",3,25.0,8,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Triceps Extension",1,27.5,5,0,0,"",,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Triceps Extension",2,25.0,6,0,0,,,
2018-08-20 23:39:13,"Push Tag v1 1/3 #9",38min,"Triceps Extension",3,25.0,6,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Lat Pulldown (Cable)",1,57.0,8,0,0,"","",
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Lat Pulldown (Cable)",2,57.0,7,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Lat Pulldown (Cable)",3,57.0,6,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Bicep Curl (Barbell)",1,20.0,8,0,0,"",,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Bicep Curl (Barbell)",2,20.0,7,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Bicep Curl (Barbell)",3,15.0,8,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Bicep Curl (Barbell)",4,15.0,6,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Low Row",1,40.0,8,0,0,"",,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Low Row",2,40.0,12,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Low Row",3,47.0,8,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Hammer Curl (Dumbbell)",1,20.0,4,0,0,"",,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Hammer Curl (Dumbbell)",2,15.0,10,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Hammer Curl (Dumbbell)",3,15.0,8,0,0,,,
2018-08-21 19:59:45,"Pull Tag v1 2/3 #6",50min,"Hammer Curl (Dumbbell)",4,15.0,7,0,0,,,
2018-09-17 23:02:12,"Push Tag v1 1/3 #10",11min,"Bench Press (Barbell)",1,40.0,8,0,0,"","",
2018-09-17 23:02:12,"Push Tag v1 1/3 #10",11min,"Bench Press (Barbell)",2,40.0,8,0,0,,,
2018-09-17 23:02:12,"Push Tag v1 1/3 #10",11min,"Bench Press (Barbell)",3,40.0,8,0,0,,,
2018-09-17 23:02:12,"Push Tag v1 1/3 #10",11min,"Triceps Extension",1,20.0,7,0,0,"",,
2018-09-17 23:02:12,"Push Tag v1 1/3 #10",11min,"Triceps Extension",2,25.0,4,0,0,,,
2018-09-17 23:02:12,"Push Tag v1 1/3 #10",11min,"Triceps Extension",3,25.0,4,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Bench Press (Barbell)",1,40.0,10,0,0,"","",
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Bench Press (Barbell)",3,45.0,8,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Bench Press (Barbell)",4,45.0,7,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Incline Bench Press (Barbell)",1,30.0,8,0,0,"",,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Incline Bench Press (Barbell)",2,30.0,10,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Incline Bench Press (Barbell)",3,35.0,6,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Chest Fly",1,42.5,8,0,0,"",,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Chest Fly",2,42.5,8,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Chest Fly",3,42.5,5,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Skullcrusher (Barbell)",1,0.0,8,0,0,"",,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Skullcrusher (Barbell)",2,5.0,10,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Skullcrusher (Barbell)",3,5.0,7,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Skullcrusher Hanteln",1,10.0,8,0,0,"",,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Skullcrusher Hanteln",2,10.0,10,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Skullcrusher Hanteln",3,10.0,8,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Triceps Kickback Hantel",1,10.0,8,0,0,"",,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Triceps Kickback Hantel",2,10.0,8,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Triceps Kickback Hantel",3,10.0,10,0,0,,,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Triceps Extension",1,17.5,4,0,0,"",,
2018-09-26 23:15:00,"Push Tag v1 1/3 #11",1h 22min,"Triceps Extension",2,15.0,8,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Pull Up",1,0.0,3,0,0,"","",
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Pull Up",2,0.0,4,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Pull Up",3,0.0,3,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Lat Pulldown (Cable)",1,47.0,8,0,0,"",,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Lat Pulldown (Cable)",2,47.0,8,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Lat Pulldown (Cable)",3,47.0,7,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Bicep Curl (Barbell)",1,10.0,12,0,0,"",,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Bicep Curl (Barbell)",2,15.0,8,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Bicep Curl (Barbell)",3,15.0,8,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Hammer Curl (Dumbbell)",2,15.0,8,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Hammer Curl (Dumbbell)",3,15.0,7,0,0,,,
2018-09-27 16:36:23,"Pull Tag v1 2/3 #7",47min,"Hammer Curl (Dumbbell)",4,15.0,4,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Bench Press (Barbell)",1,45.0,10,0,0,"","",
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Bench Press (Barbell)",2,45.0,8,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Bench Press (Barbell)",3,45.0,8,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Bench Press (Barbell)",4,45.0,6,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Incline Bench Press (Barbell)",1,35.0,7,0,0,"",,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Incline Bench Press (Barbell)",2,30.0,9,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Incline Bench Press (Barbell)",3,30.0,6,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Chest Fly",1,42.5,8,0,0,"",,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Chest Fly",2,35.0,10,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Chest Fly",3,35.0,6,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Chest Fly",4,35.0,6,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Skullcrusher (Barbell)",1,5.0,8,0,0,"",,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Skullcrusher (Barbell)",2,5.0,10,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Skullcrusher (Barbell)",3,5.0,11,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Skullcrusher (Barbell)",4,5.0,8,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Triceps Kickback Hantel",1,7.5,8,0,0,"",,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Triceps Kickback Hantel",2,7.5,9,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Triceps Kickback Hantel",3,7.5,11,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Triceps Extension (Dumbbell)",1,15.0,11,0,0,"",,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Triceps Extension (Dumbbell)",2,17.5,5,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Decline Crunch",1,0.0,20,0,0,"",,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Decline Crunch",2,5.0,15,0,0,,,
2018-10-02 21:07:28,"Push Tag v1 1/3 #12",1h 36min,"Decline Crunch",3,5.0,15,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Pull Up",1,0.0,3,0,0,"","",
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Pull Up",2,0.0,4,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Pull Up",3,0.0,5,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Pull Up",4,0.0,4,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Lat Pulldown (Cable)",1,47.0,8,0,0,"",,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Lat Pulldown (Cable)",2,47.0,8,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Lat Pulldown (Cable)",3,47.0,7,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Hammer Curl (Dumbbell)",1,15.0,12,0,0,"",,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Hammer Curl (Dumbbell)",2,20.0,8,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Hammer Curl (Dumbbell)",3,20.0,10,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Hammer Curl (Dumbbell)",4,20.0,5,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Bicep Curl (Dumbbell)",1,15.0,5,0,0,"",,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Bicep Curl (Dumbbell)",2,10.0,12,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Bicep Curl (Dumbbell)",3,15.0,8,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Bicep Curl (Barbell)",1,10.0,8,0,0,"",,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Bicep Curl (Barbell)",2,10.0,6,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Bicep Curl (Barbell)",3,10.0,8,0,0,,,
2018-10-03 23:39:49,"Pull Tag 2/3 #8",1h,"Bicep Curl (Barbell)",4,10.0,8,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Bench Press (Barbell)",1,50.0,8,0,0,"","",
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Bench Press (Barbell)",2,50.0,6,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Bench Press (Barbell)",3,50.0,8,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Bench Press (Barbell)",4,50.0,5,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Chest Fly",1,42.5,8,0,0,"",,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Chest Fly",2,42.5,8,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Chest Fly",3,42.5,7,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Chest Fly",4,42.5,5,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Triceps Kickback Hantel",1,7.5,8,0,0,"",,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Triceps Kickback Hantel",2,7.5,8,0,0,,,
2018-10-04 18:49:22,"Push Tag 1/3 #13",1h 42min,"Triceps Kickback Hantel",3,7.5,8,0,0,,,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Lat Pulldown (Cable)",1,47.0,8,0,0,"","",
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Lat Pulldown (Cable)",2,47.0,8,0,0,,,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Lat Pulldown (Cable)",3,47.0,8,0,0,,,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Hammer Curl (Dumbbell)",1,20.0,8,0,0,"",,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Hammer Curl (Dumbbell)",3,20.0,6,0,0,,,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Hammer Curl (Dumbbell)",4,15.0,13,0,0,,,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Bicep Curl (Dumbbell)",1,20.0,6,0,0,"",,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Bicep Curl (Dumbbell)",2,15.0,12,0,0,,,
2018-10-06 18:29:41,"Pull Tag 2/3 #9",40min,"Bicep Curl (Dumbbell)",3,15.0,12,0,0,,,
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Bench Press (Barbell)",1,45.0,6,0,0,"","",
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Bench Press (Barbell)",2,45.0,8,0,0,,,
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Bench Press (Barbell)",3,45.0,8,0,0,,,
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Bench Press (Barbell)",4,45.0,8,0,0,,,
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Triceps Dip (Assisted)",1,20.0,5,0,0,"",,
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Triceps Dip (Assisted)",2,35.0,12,0,0,,,
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Triceps Dip (Assisted)",3,27.5,10,0,0,,,
2018-10-16 22:41:36,"Push Tag 1/3 #14",36min,"Triceps Dip (Assisted)",4,25.0,6,0,0,,,
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Bench Press (Barbell)",1,45.0,4,0,0,"","",
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Bench Press (Barbell)",2,45.0,8,0,0,,,
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Bench Press (Barbell)",3,45.0,8,0,0,,,
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Bench Press (Barbell)",4,45.0,6,0,0,,,
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Overhead Press (Barbell)",1,20.0,8,0,0,"",,
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Overhead Press (Barbell)",2,20.0,8,0,0,,,
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Overhead Press (Barbell)",3,20.0,8,0,0,,,
2018-10-23 00:38:37,"Push Tag 1/3 #15",35min,"Overhead Press (Barbell)",4,20.0,8,0,0,,,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Deadlift (Barbell)",1,30.0,8,0,0,"","",
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Deadlift (Barbell)",2,30.0,8,0,0,,,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Deadlift (Barbell)",3,30.0,8,0,0,,,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Deadlift (Barbell)",4,30.0,8,0,0,,,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Pull Up",1,0.0,4,0,0,"",,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Pull Up",2,0.0,3,0,0,,,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Pull Up",3,0.0,3,0,0,,,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Lat Pulldown (Cable)",1,47.0,8,0,0,"",,8
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Lat Pulldown (Cable)",2,47.0,9,0,0,,,10
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Lat Pulldown (Cable)",3,47.0,8,0,0,,,9.5
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"hinter Schultern",1,5.0,8,0,0,"",,6
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"hinter Schultern",2,5.0,8,0,0,,,7.5
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"hinter Schultern",3,5.0,8,0,0,,,9
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Hammer Curl (Dumbbell)",1,20.0,15,0,0,"",,6
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Hammer Curl (Dumbbell)",2,20.0,5,0,0,,,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Hammer Curl (Dumbbell)",3,20.0,10,0,0,,,8.5
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Hammer Curl (Dumbbell)",4,20.0,8,0,0,,,10
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Bicep Curl (Dumbbell)",1,20.0,5,0,0,"",,
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Bicep Curl (Dumbbell)",2,15.0,11,0,0,,,9.5
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Bicep Curl (Dumbbell)",3,15.0,10,0,0,,,8.5
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Bicep Curl (Barbell)",1,10.0,8,0,0,"",,10
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Bicep Curl (Barbell)",2,10.0,7,0,0,,,10
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Bicep Curl (Barbell)",3,10.0,8,0,0,,,9.5
2018-10-23 23:06:54,"Pull Tag 2/3 #10",1h 23min,"Bicep Curl (Barbell)",4,10.0,6,0,0,,,10
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Bench Press (Barbell)",1,45.0,8,0,0,"","",8
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Bench Press (Barbell)",2,45.0,8,0,0,,,9.5
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Bench Press (Barbell)",3,45.0,8,0,0,,,9.5
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Bench Press (Barbell)",4,45.0,6,0,0,,,
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Chest Fly",1,42.5,10,0,0,"",,8.5
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Chest Fly",2,42.5,8,0,0,,,8.5
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Chest Fly",3,42.5,10,0,0,,,9
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Chest Fly",4,42.5,8,0,0,,,9.5
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Overhead Press (Barbell)",1,20.0,10,0,0,"",,
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Overhead Press (Barbell)",2,25.0,8,0,0,,,9
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Overhead Press (Barbell)",3,25.0,6,0,0,,,8
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Skullcrusher (Barbell)",1,5.0,9,0,0,"",,7.5
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Skullcrusher (Barbell)",2,5.0,12,0,0,,,8.5
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Skullcrusher (Barbell)",3,5.0,12,0,0,,,8
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Skullcrusher (Barbell)",4,10.0,7,0,0,,,
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Triceps Kickback Hantel",1,7.5,8,0,0,"",,
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Triceps Kickback Hantel",2,7.5,12,0,0,,,9
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Triceps Kickback Hantel",3,10.0,8,0,0,,,
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Triceps Dip (Assisted)",1,25.0,6,0,0,"",,
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Triceps Dip (Assisted)",2,27.5,9,0,0,,,
2018-10-29 23:58:15,"Push Tag 1/3 #16",1h 21min,"Triceps Dip (Assisted)",3,27.5,7,0,0,,,
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Deadlift (Barbell)",1,40.0,8,0,0,"","",8
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Deadlift (Barbell)",2,40.0,6,0,0,,,7
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Deadlift (Barbell)",3,40.0,8,0,0,,,8
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Deadlift (Barbell)",4,40.0,6,0,0,,,8
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Pull Up",1,0.0,4,0,0,"",,
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Pull Up",2,0.0,4,0,0,,,
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Lat Pulldown (Cable)",1,57.0,6,0,0,"",,10
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Lat Pulldown (Cable)",2,47.0,9,0,0,,,10
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Lat Pulldown (Cable)",3,47.0,10,0,0,,,9.5
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"hinter Schultern",1,5.0,12,0,0,"",,8.5
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"hinter Schultern",2,5.0,12,0,0,,,7
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"hinter Schultern",3,5.0,12,0,0,,,6
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Hammer Curl (Dumbbell)",1,25.0,8,0,0,"",,9
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Hammer Curl (Dumbbell)",2,20.0,6,0,0,,,8.5
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Hammer Curl (Dumbbell)",3,20.0,7,0,0,,,10
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Hammer Curl (Dumbbell)",4,15.0,7,0,0,,,10
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Bicep Curl (Dumbbell)",1,15.0,10,0,0,"",,8
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Bicep Curl (Dumbbell)",2,15.0,8,0,0,,,10
2018-10-30 22:23:04,"Pull Tag 2/3 #11",1h 21min,"Bicep Curl (Dumbbell)",3,15.0,8,0,0,,,10
